game_id,play_date,household_type,format,n_players,has_player_under_10,duration_minutes,outcome,winner_position,n_bankruptcies,minutes_to_first_bankruptcy,most_landed_property_group,rule_dispute_count,house_rule_free_parking_jackpot,house_rule_no_auctions,house_rule_double_go_money,house_rule_starting_money_increased,house_rule_speed_die,kid_enjoyment_score,adult_enjoyment_score,would_play_again_score
GM-00391,2025-03-19,FRIENDS_GROUP,IN_PERSON,4,FALSE,175,ABANDONED,,0,,ORANGE,3,TRUE,TRUE,FALSE,TRUE,FALSE,,2.6,2.2
GM-00772,2025-03-19,MULTIGEN,IN_PERSON,4,TRUE,149,COMPLETED,2,3,81,DARK_BLUE,2,TRUE,FALSE,FALSE,TRUE,FALSE,3.3,3.1,3.1
GM-00782,2025-03-19,FAMILY_WITH_KIDS,IN_PERSON,2,FALSE,42,ABANDONED,,0,,GREEN,2,FALSE,TRUE,FALSE,FALSE,TRUE,3.4,3.3,3.0
GM-00868,2025-03-19,FAMILY_WITH_KIDS,IN_PERSON,4,FALSE,61,COMPLETED,2,3,37,RAILROADS,2,FALSE,TRUE,FALSE,FALSE,FALSE,3.8,3.3,3.5
GM-00247,2025-03-21,ADULTS_ONLY,IN_PERSON,5,FALSE,243,COMPLETED,4,4,135,ORANGE,2,TRUE,TRUE,FALSE,FALSE,FALSE,,2.5,2.3
GM-00357,2025-03-21,GAME_GROUP_ENTHUSIAST,IN_PERSON,4,FALSE,132,COMPLETED,1,3,66,GREEN,3,TRUE,TRUE,FALSE,FALSE,FALSE,,3.7,3.8
GM-00452,2025-03-21,FRIENDS_GROUP,DIGITAL_APP,3,FALSE,105,COMPLETED,1,2,78,BROWN,0,TRUE,TRUE,FALSE,FALSE,FALSE,,3.3,2.9
GM-00490,2025-03-21,FAMILY_WITH_KIDS,VIDEO_CALL,4,TRUE,168,ABANDONED,,1,77,YELLOW,4,FALSE,TRUE,FALSE,FALSE,FALSE,2.8,2.6,1.9
GM-00561,2025-03-21,ADULTS_ONLY,IN_PERSON,5,FALSE,115,COMPLETED,5,4,61,RAILROADS,1,FALSE,FALSE,FALSE,FALSE,TRUE,,3.2,2.9
GM-00817,2025-03-21,FRIENDS_GROUP,IN_PERSON,2,FALSE,33,COMPLETED,1,1,17,BROWN,1,TRUE,TRUE,FALSE,TRUE,FALSE,,3.5,3.5
GM-00832,2025-03-21,ADULTS_ONLY,IN_PERSON,4,FALSE,78,COMPLETED,3,3,38,RAILROADS,3,TRUE,TRUE,FALSE,FALSE,FALSE,,3.5,3.5
GM-00262,2025-03-22,MULTIGEN,IN_PERSON,4,FALSE,134,COMPLETED,2,3,65,RAILROADS,0,FALSE,TRUE,FALSE,FALSE,FALSE,3.2,3.3,2.8
GM-00303,2025-03-22,ADULTS_ONLY,IN_PERSON,3,FALSE,166,COMPLETED,1,2,121,ORANGE,0,TRUE,TRUE,TRUE,TRUE,FALSE,,3.0,2.9
GM-00328,2025-03-22,FAMILY_WITH_KIDS,IN_PERSON,4,FALSE,101,COMPLETED,3,3,49,GREEN,1,TRUE,FALSE,FALSE,TRUE,FALSE,3.2,3.3,3.2
GM-00494,2025-03-22,FAMILY_WITH_KIDS,DIGITAL_APP,5,FALSE,259,ABANDONED,,0,,RED,4,FALSE,TRUE,FALSE,FALSE,FALSE,1.5,2.5,1.6
GM-00145,2025-03-23,FAMILY_WITH_KIDS,IN_PERSON,6,FALSE,180,COMPLETED,1,5,84,GREEN,0,TRUE,FALSE,FALSE,FALSE,FALSE,2.6,3.2,3.1
GM-00666,2025-03-23,FAMILY_WITH_KIDS,IN_PERSON,5,TRUE,80,COMPLETED,2,4,44,ORANGE,1,FALSE,FALSE,FALSE,FALSE,TRUE,4.6,3.5,3.7
GM-00063,2025-03-24,GAME_GROUP_ENTHUSIAST,IN_PERSON,3,FALSE,61,COMPLETED,1,2,28,RAILROADS,1,TRUE,TRUE,FALSE,FALSE,FALSE,,3.4,3.0
GM-00039,2025-03-25,MULTIGEN,DIGITAL_APP,2,TRUE,35,COMPLETED,1,1,25,YELLOW,0,FALSE,TRUE,FALSE,TRUE,FALSE,3.7,4.1,3.8
GM-00155,2025-03-25,FAMILY_WITH_KIDS,IN_PERSON,5,TRUE,210,COMPLETED,4,4,117,DARK_BLUE,2,TRUE,TRUE,FALSE,FALSE,TRUE,3.3,2.5,2.0
GM-00481,2025-03-25,GAME_GROUP_ENTHUSIAST,IN_PERSON,5,FALSE,291,COMPLETED,3,4,158,YELLOW,3,TRUE,FALSE,FALSE,FALSE,FALSE,,4.2,4.2
GM-00612,2025-03-25,MULTIGEN,IN_PERSON,3,FALSE,104,COMPLETED,3,2,64,LIGHT_BLUE,2,TRUE,FALSE,FALSE,TRUE,FALSE,3.1,3.3,3.0
GM-00496,2025-03-26,FAMILY_WITH_KIDS,DIGITAL_APP,6,TRUE,299,ABANDONED,,0,,LIGHT_BLUE,0,TRUE,TRUE,FALSE,FALSE,FALSE,1.9,2.0,1.6
GM-00507,2025-03-26,ADULTS_ONLY,IN_PERSON,4,FALSE,81,COMPLETED,4,3,54,RED,2,FALSE,TRUE,FALSE,FALSE,FALSE,,3.3,3.6
GM-00520,2025-03-26,ADULTS_ONLY,IN_PERSON,4,FALSE,91,COMPLETED,4,3,41,BROWN,1,FALSE,FALSE,FALSE,TRUE,FALSE,,4.0,4.2
GM-00523,2025-03-26,FAMILY_WITH_KIDS,IN_PERSON,3,TRUE,169,COMPLETED,2,2,86,ORANGE,2,TRUE,FALSE,FALSE,FALSE,FALSE,2.6,3.0,3.1
GM-00639,2025-03-26,ADULTS_ONLY,IN_PERSON,3,FALSE,95,COMPLETED,1,2,53,GREEN,1,TRUE,FALSE,FALSE,FALSE,TRUE,,4.0,3.7
GM-00336,2025-03-27,FRIENDS_GROUP,IN_PERSON,3,FALSE,89,COMPLETED,2,2,52,RED,1,FALSE,TRUE,FALSE,FALSE,FALSE,,3.8,3.8
GM-00700,2025-03-27,ADULTS_ONLY,IN_PERSON,2,FALSE,79,COMPLETED,2,1,55,MAGENTA,2,TRUE,FALSE,FALSE,FALSE,FALSE,,4.0,3.9
GM-00840,2025-03-27,MULTIGEN,VIDEO_CALL,5,FALSE,183,ABANDONED,,0,,RAILROADS,1,TRUE,FALSE,FALSE,FALSE,FALSE,3.0,2.0,1.7
GM-00990,2025-03-27,FRIENDS_GROUP,DIGITAL_APP,4,FALSE,280,COMPLETED,1,3,170,YELLOW,0,TRUE,TRUE,TRUE,FALSE,FALSE,,2.6,2.8
GM-00329,2025-03-28,ADULTS_ONLY,IN_PERSON,4,FALSE,100,COMPLETED,3,3,62,YELLOW,1,TRUE,TRUE,FALSE,TRUE,TRUE,,3.6,3.8
GM-00415,2025-03-28,FAMILY_WITH_KIDS,IN_PERSON,4,TRUE,176,ABANDONED,,1,89,ORANGE,5,TRUE,TRUE,FALSE,FALSE,FALSE,2.5,2.8,2.5
GM-00627,2025-03-28,ADULTS_ONLY,IN_PERSON,4,FALSE,191,COMPLETED,3,3,114,UTILITIES,4,TRUE,FALSE,TRUE,TRUE,FALSE,,2.7,2.9
GM-00712,2025-03-28,FAMILY_WITH_KIDS,DIGITAL_APP,4,TRUE,73,COMPLETED,1,3,44,ORANGE,2,TRUE,FALSE,FALSE,FALSE,FALSE,4.5,4.1,4.3
GM-00744,2025-03-28,MULTIGEN,IN_PERSON,4,TRUE,140,TIME_LIMIT_REACHED,,2,84,BROWN,1,TRUE,TRUE,TRUE,FALSE,FALSE,3.7,3.8,3.6
GM-00940,2025-03-28,FRIENDS_GROUP,IN_PERSON,5,FALSE,430,COMPLETED,5,4,265,RAILROADS,0,TRUE,FALSE,TRUE,FALSE,FALSE,,2.8,2.7
GM-00252,2025-03-29,MULTIGEN,IN_PERSON,5,FALSE,489,COMPLETED,5,4,264,GREEN,1,FALSE,TRUE,TRUE,FALSE,FALSE,2.4,2.7,2.9
GM-00297,2025-03-29,MULTIGEN,DIGITAL_APP,2,FALSE,74,COMPLETED,2,1,35,LIGHT_BLUE,3,TRUE,FALSE,FALSE,TRUE,FALSE,4.4,3.7,3.4
GM-00448,2025-03-29,FAMILY_WITH_KIDS,VIDEO_CALL,2,TRUE,85,COMPLETED,2,1,44,ORANGE,1,FALSE,FALSE,FALSE,FALSE,FALSE,4.0,4.1,4.3
GM-00907,2025-03-29,FRIENDS_GROUP,IN_PERSON,3,FALSE,91,COMPLETED,1,2,62,ORANGE,5,FALSE,FALSE,TRUE,FALSE,TRUE,,3.4,3.4
GM-00062,2025-03-30,FAMILY_WITH_KIDS,IN_PERSON,4,FALSE,241,ABANDONED,,0,,YELLOW,0,TRUE,TRUE,TRUE,FALSE,FALSE,1.8,2.4,1.7
GM-00195,2025-03-30,FAMILY_WITH_KIDS,IN_PERSON,3,FALSE,59,COMPLETED,2,2,30,ORANGE,0,TRUE,TRUE,FALSE,FALSE,FALSE,4.4,3.4,2.9
GM-00587,2025-03-30,FRIENDS_GROUP,IN_PERSON,3,FALSE,47,COMPLETED,2,2,34,ORANGE,1,FALSE,FALSE,FALSE,FALSE,TRUE,,4.2,4.2
GM-00628,2025-03-30,FAMILY_WITH_KIDS,IN_PERSON,4,TRUE,101,COMPLETED,1,3,63,ORANGE,3,TRUE,TRUE,FALSE,FALSE,FALSE,3.2,4.0,4.2
GM-00683,2025-03-30,MULTIGEN,IN_PERSON,3,TRUE,120,COMPLETED,2,2,76,ORANGE,0,TRUE,TRUE,FALSE,FALSE,FALSE,3.8,3.8,3.3
GM-00924,2025-03-30,FAMILY_WITH_KIDS,IN_PERSON,6,TRUE,439,ABANDONED,,0,,RED,1,TRUE,FALSE,TRUE,TRUE,FALSE,2.1,2.2,1.5
GM-00221,2025-03-31,GAME_GROUP_ENTHUSIAST,IN_PERSON,2,FALSE,69,COMPLETED,2,1,36,UTILITIES,4,TRUE,TRUE,TRUE,FALSE,FALSE,,4.0,4.2
GM-00299,2025-03-31,ADULTS_ONLY,IN_PERSON,5,FALSE,323,ABANDONED,,1,208,YELLOW,2,FALSE,FALSE,TRUE,FALSE,FALSE,,2.1,1.4
GM-00672,2025-03-31,MULTIGEN,IN_PERSON,3,TRUE,144,COMPLETED,2,2,99,RED,0,FALSE,TRUE,TRUE,FALSE,FALSE,3.7,3.0,2.7
GM-00831,2025-03-31,FAMILY_WITH_KIDS,IN_PERSON,3,TRUE,111,COMPLETED,1,2,61,BROWN,2,TRUE,FALSE,FALSE,FALSE,FALSE,3.9,3.9,3.5
GM-00067,2025-04-01,FAMILY_WITH_KIDS,DIGITAL_APP,2,FALSE,21,ABANDONED,,1,10,DARK_BLUE,1,FALSE,TRUE,FALSE,FALSE,TRUE,4.2,2.9,2.5
GM-00216,2025-04-01,ADULTS_ONLY,IN_PERSON,5,FALSE,146,ABANDONED,,0,,ORANGE,0,TRUE,TRUE,FALSE,FALSE,FALSE,,3.2,2.4
GM-00679,2025-04-01,ADULTS_ONLY,IN_PERSON,6,FALSE,133,COMPLETED,5,5,96,RED,1,TRUE,FALSE,FALSE,FALSE,FALSE,,3.6,3.2
GM-00925,2025-04-01,FRIENDS_GROUP,IN_PERSON,2,FALSE,57,COMPLETED,1,1,41,ORANGE,0,FALSE,TRUE,FALSE,FALSE,FALSE,,3.9,3.6
GM-00198,2025-04-02,ADULTS_ONLY,IN_PERSON,4,FALSE,153,COMPLETED,1,3,109,DARK_BLUE,0,FALSE,TRUE,FALSE,FALSE,FALSE,,3.1,3.1
GM-00327,2025-04-02,ADULTS_ONLY,VIDEO_CALL,2,FALSE,40,COMPLETED,1,1,28,RED,1,FALSE,TRUE,FALSE,TRUE,FALSE,,3.3,2.8
GM-00893,2025-04-02,FAMILY_WITH_KIDS,IN_PERSON,2,TRUE,34,COMPLETED,2,1,21,MAGENTA,1,TRUE,FALSE,FALSE,FALSE,FALSE,4.3,4.1,4.2
GM-00581,2025-04-03,FAMILY_WITH_KIDS,IN_PERSON,3,FALSE,73,COMPLETED,3,2,40,RAILROADS,4,TRUE,TRUE,FALSE,FALSE,FALSE,4.3,3.4,3.1
GM-00757,2025-04-03,MULTIGEN,IN_PERSON,3,TRUE,205,ABANDONED,,0,,YELLOW,1,TRUE,TRUE,FALSE,TRUE,FALSE,2.2,2.6,2.4
GM-00120,2025-04-05,ADULTS_ONLY,IN_PERSON,6,FALSE,134,ABANDONED,,2,99,RAILROADS,1,FALSE,TRUE,FALSE,FALSE,FALSE,,2.6,2.4
GM-00135,2025-04-05,FAMILY_WITH_KIDS,IN_PERSON,4,TRUE,133,COMPLETED,2,3,99,MAGENTA,1,TRUE,FALSE,FALSE,FALSE,FALSE,3.3,3.4,3.7
GM-00266,2025-04-06,ADULTS_ONLY,DIGITAL_APP,2,FALSE,60,COMPLETED,2,1,34,MAGENTA,3,TRUE,TRUE,FALSE,FALSE,FALSE,,3.8,3.6
GM-00864,2025-04-06,FAMILY_WITH_KIDS,IN_PERSON,5,TRUE,246,ABANDONED,,0,,DARK_BLUE,1,TRUE,TRUE,FALSE,FALSE,FALSE,1.8,2.6,2.3
GM-00874,2025-04-06,FAMILY_WITH_KIDS,IN_PERSON,4,TRUE,144,COMPLETED,3,3,74,YELLOW,0,TRUE,TRUE,TRUE,FALSE,FALSE,3.6,3.8,3.7
GM-00126,2025-04-07,FRIENDS_GROUP,IN_PERSON,2,FALSE,86,COMPLETED,2,1,51,BROWN,1,TRUE,TRUE,FALSE,FALSE,FALSE,,3.6,3.6
GM-00460,2025-04-07,FRIENDS_GROUP,IN_PERSON,2,FALSE,118,COMPLETED,1,1,58,MAGENTA,0,TRUE,TRUE,TRUE,FALSE,FALSE,,4.1,4.1
GM-00589,2025-04-07,ADULTS_ONLY,IN_PERSON,3,FALSE,63,COMPLETED,1,2,30,RED,1,FALSE,TRUE,FALSE,FALSE,FALSE,,3.8,3.9
GM-00620,2025-04-07,ADULTS_ONLY,VIDEO_CALL,3,FALSE,116,COMPLETED,2,2,73,LIGHT_BLUE,1,FALSE,TRUE,FALSE,FALSE,FALSE,,3.7,3.9
GM-00443,2025-04-08,FAMILY_WITH_KIDS,DIGITAL_APP,5,TRUE,305,ABANDONED,,1,178,RAILROADS,5,TRUE,TRUE,TRUE,FALSE,FALSE,1.4,2.0,1.9
GM-00539,2025-04-08,FAMILY_WITH_KIDS,IN_PERSON,4,TRUE,201,ABANDONED,,0,,YELLOW,4,FALSE,TRUE,FALSE,FALSE,FALSE,2.3,1.9,1.1
GM-00625,2025-04-08,ADULTS_ONLY,VIDEO_CALL,4,FALSE,117,COMPLETED,4,3,70,RED,0,TRUE,TRUE,FALSE,FALSE,FALSE,,4.0,4.1
GM-00015,2025-04-09,FAMILY_WITH_KIDS,IN_PERSON,6,FALSE,220,COMPLETED,1,5,120,ORANGE,1,TRUE,FALSE,FALSE,FALSE,FALSE,1.8,2.9,2.7
GM-00450,2025-04-09,FAMILY_WITH_KIDS,IN_PERSON,2,FALSE,52,ABANDONED,,1,35,ORANGE,3,FALSE,TRUE,FALSE,FALSE,FALSE,4.2,2.8,2.1
GM-00017,2025-04-10,FAMILY_WITH_KIDS,DIGITAL_APP,4,FALSE,92,COMPLETED,2,3,64,ORANGE,2,TRUE,TRUE,FALSE,FALSE,FALSE,4.1,4.2,3.9
GM-00614,2025-04-10,FAMILY_WITH_KIDS,IN_PERSON,3,TRUE,168,COMPLETED,2,2,111,ORANGE,3,TRUE,FALSE,TRUE,FALSE,FALSE,3.2,3.4,3.0
GM-00622,2025-04-10,MULTIGEN,IN_PERSON,4,FALSE,165,COMPLETED,1,3,124,RED,1,TRUE,TRUE,TRUE,FALSE,FALSE,2.3,3.6,3.3
GM-00635,2025-04-10,MULTIGEN,IN_PERSON,3,TRUE,98,ABANDONED,,1,50,YELLOW,2,TRUE,TRUE,FALSE,FALSE,FALSE,3.5,2.9,2.6
GM-00740,2025-04-10,FAMILY_WITH_KIDS,IN_PERSON,5,TRUE,252,ABANDONED,,2,177,MAGENTA,1,TRUE,TRUE,TRUE,FALSE,FALSE,2.0,1.8,1.0
GM-00798,2025-04-10,FRIENDS_GROUP,DIGITAL_APP,6,FALSE,353,COMPLETED,6,5,235,BROWN,2,FALSE,FALSE,TRUE,FALSE,FALSE,,2.4,2.4
GM-00843,2025-04-10,GAME_GROUP_ENTHUSIAST,IN_PERSON,6,FALSE,173,COMPLETED,3,5,115,RED,1,TRUE,TRUE,FALSE,TRUE,FALSE,,4.5,4.1
GM-00968,2025-04-10,ADULTS_ONLY,DIGITAL_APP,4,FALSE,117,COMPLETED,4,3,84,LIGHT_BLUE,2,FALSE,TRUE,TRUE,FALSE,FALSE,,3.6,3.6
GM-00392,2025-04-11,ADULTS_ONLY,DIGITAL_APP,5,FALSE,175,ABANDONED,,0,,BROWN,0,TRUE,FALSE,TRUE,FALSE,FALSE,,2.9,2.7
GM-00503,2025-04-11,FAMILY_WITH_KIDS,DIGITAL_APP,5,TRUE,133,COMPLETED,3,4,90,YELLOW,0,TRUE,FALSE,FALSE,FALSE,FALSE,3.3,3.2,3.5
GM-00095,2025-04-12,ADULTS_ONLY,IN_PERSON,6,FALSE,267,ABANDONED,,0,,RAILROADS,0,TRUE,FALSE,FALSE,FALSE,FALSE,,2.4,1.9
GM-00566,2025-04-12,FAMILY_WITH_KIDS,IN_PERSON,2,TRUE,28,COMPLETED,1,1,17,YELLOW,2,FALSE,FALSE,FALSE,FALSE,FALSE,4.7,3.4,3.1
GM-00673,2025-04-12,ADULTS_ONLY,DIGITAL_APP,3,FALSE,68,COMPLETED,1,2,31,DARK_BLUE,1,FALSE,TRUE,FALSE,FALSE,FALSE,,3.4,3.3
GM-00803,2025-04-12,ADULTS_ONLY,IN_PERSON,3,FALSE,42,COMPLETED,3,2,21,RED,1,TRUE,FALSE,FALSE,FALSE,FALSE,,3.5,3.4
GM-00830,2025-04-12,ADULTS_ONLY,DIGITAL_APP,3,FALSE,72,COMPLETED,2,2,52,GREEN,5,TRUE,FALSE,FALSE,TRUE,FALSE,,4.0,4.2
GM-00922,2025-04-12,MULTIGEN,IN_PERSON,6,FALSE,153,COMPLETED,6,5,82,ORANGE,1,TRUE,TRUE,FALSE,FALSE,TRUE,2.5,3.9,3.7
GM-00939,2025-04-12,FAMILY_WITH_KIDS,DIGITAL_APP,5,TRUE,174,COMPLETED,4,4,95,BROWN,3,TRUE,TRUE,FALSE,TRUE,FALSE,3.3,2.9,2.9
GM-00702,2025-04-13,ADULTS_ONLY,IN_PERSON,4,FALSE,159,COMPLETED,1,3,106,GREEN,3,TRUE,TRUE,TRUE,FALSE,TRUE,,3.3,3.5
GM-00870,2025-04-13,ADULTS_ONLY,IN_PERSON,3,FALSE,112,ABANDONED,,0,,GREEN,0,TRUE,TRUE,TRUE,FALSE,TRUE,,3.7,3.4
GM-00268,2025-04-14,FRIENDS_GROUP,IN_PERSON,6,FALSE,291,ABANDONED,,1,185,GREEN,0,TRUE,TRUE,FALSE,FALSE,FALSE,,2.7,1.9
GM-00306,2025-04-14,ADULTS_ONLY,DIGITAL_APP,2,FALSE,96,COMPLETED,1,1,46,RAILROADS,1,FALSE,TRUE,FALSE,FALSE,FALSE,,3.2,3.4
GM-00690,2025-04-14,ADULTS_ONLY,IN_PERSON,3,FALSE,102,ABANDONED,,2,54,LIGHT_BLUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,,3.5,2.8
GM-00919,2025-04-14,GAME_GROUP_ENTHUSIAST,IN_PERSON,2,FALSE,78,COMPLETED,2,1,50,GREEN,1,FALSE,TRUE,TRUE,FALSE,FALSE,,3.5,3.0
GM-00005,2025-04-15,ADULTS_ONLY,DIGITAL_APP,2,FALSE,70,COMPLETED,2,1,46,MAGENTA,1,FALSE,TRUE,FALSE,TRUE,FALSE,,3.6,3.4
GM-00038,2025-04-15,FRIENDS_GROUP,DIGITAL_APP,3,FALSE,78,COMPLETED,1,2,40,GREEN,2,FALSE,FALSE,FALSE,TRUE,FALSE,,4.2,4.0
GM-00269,2025-04-15,FAMILY_WITH_KIDS,IN_PERSON,4,FALSE,242,ABANDONED,,0,,GREEN,0,FALSE,FALSE,FALSE,FALSE,FALSE,2.0,2.6,2.1
GM-00338,2025-04-15,GAME_GROUP_ENTHUSIAST,IN_PERSON,5,FALSE,239,COMPLETED,5,4,108,GREEN,3,FALSE,FALSE,TRUE,FALSE,FALSE,,4.3,4.2
GM-00570,2025-04-15,FAMILY_WITH_KIDS,IN_PERSON,4,TRUE,103,COMPLETED,3,3,57,YELLOW,0,TRUE,TRUE,TRUE,TRUE,FALSE,3.3,3.6,3.4
GM-00846,2025-04-15,ADULTS_ONLY,DIGITAL_APP,3,FALSE,55,COMPLETED,3,2,28,LIGHT_BLUE,0,TRUE,TRUE,FALSE,FALSE,FALSE,,3.7,3.7
GM-00316,2025-04-16,FAMILY_WITH_KIDS,IN_PERSON,6,TRUE,86,COMPLETED,5,5,39,ORANGE,4,TRUE,TRUE,FALSE,FALSE,FALSE,4.6,4.0,4.1
GM-00344,2025-04-16,MULTIGEN,DIGITAL_APP,4,TRUE,119,COMPLETED,4,3,82,BROWN,0,TRUE,FALSE,FALSE,FALSE,FALSE,4.1,4.0,4.1
GM-00875,2025-04-16,FAMILY_WITH_KIDS,IN_PERSON,4,FALSE,120,ABANDONED,,0,,RED,2,TRUE,TRUE,TRUE,FALSE,FALSE,3.1,2.8,2.7
GM-00601,2025-04-17,FAMILY_WITH_KIDS,DIGITAL_APP,4,TRUE,144,COMPLETED,2,3,77,RED,2,TRUE,FALSE,FALSE,FALSE,FALSE,3.6,3.8,3.8
GM-00820,2025-04-17,GAME_GROUP_ENTHUSIAST,IN_PERSON,5,FALSE,231,ABANDONED,,0,,RAILROADS,3,TRUE,TRUE,FALSE,FALSE,FALSE,,3.5,3.0
GM-00948,2025-04-17,ADULTS_ONLY,IN_PERSON,3,FALSE,115,ABANDONED,,2,66,RED,4,FALSE,TRUE,FALSE,TRUE,FALSE,,3.5,3.3
GM-00410,2025-04-18,FAMILY_WITH_KIDS,IN_PERSON,4,TRUE,82,COMPLETED,3,3,47,RAILROADS,2,FALSE,TRUE,FALSE,FALSE,FALSE,4.7,4.2,4.1
GM-00981,2025-04-18,FRIENDS_GROUP,DIGITAL_APP,4,FALSE,80,ABANDONED,,1,43,ORANGE,5,FALSE,FALSE,FALSE,FALSE,FALSE,,3.3,2.4
GM-00047,2025-04-19,FAMILY_WITH_KIDS,IN_PERSON,6,TRUE,148,COMPLETED,4,5,71,RAILROADS,0,TRUE,TRUE,FALSE,FALSE,FALSE,3.3,3.5,3.7
GM-00080,2025-04-19,FAMILY_WITH_KIDS,IN_PERSON,5,FALSE,158,COMPLETED,3,4,81,RED,4,TRUE,TRUE,FALSE,FALSE,FALSE,2.4,3.6,3.5
GM-00097,2025-04-19,FRIENDS_GROUP,IN_PERSON,2,FALSE,60,COMPLETED,2,1,38,RAILROADS,2,TRUE,FALSE,FALSE,FALSE,TRUE,,4.0,4.1
GM-00256,2025-04-19,ADULTS_ONLY,DIGITAL_APP,3,FALSE,130,ABANDONED,,1,66,BROWN,2,TRUE,TRUE,FALSE,FALSE,FALSE,,2.8,2.6
GM-00347,2025-04-19,FAMILY_WITH_KIDS,IN_PERSON,4,FALSE,185,COMPLETED,1,3,136,ORANGE,2,TRUE,FALSE,FALSE,FALSE,FALSE,2.9,2.5,2.0
GM-00728,2025-04-19,MULTIGEN,IN_PERSON,4,FALSE,124,COMPLETED,3,3,80,ORANGE,2,TRUE,TRUE,FALSE,FALSE,FALSE,3.6,3.5,3.0
GM-00836,2025-04-19,FAMILY_WITH_KIDS,IN_PERSON,4,FALSE,128,COMPLETED,3,3,63,RED,3,TRUE,FALSE,FALSE,FALSE,FALSE,4.3,3.8,3.7
GM-00951,2025-04-19,FRIENDS_GROUP,IN_PERSON,4,FALSE,196,ABANDONED,,0,,RED,1,FALSE,FALSE,TRUE,FALSE,FALSE,,2.6,2.0
GM-00862,2025-04-20,FRIENDS_GROUP,IN_PERSON,4,FALSE,151,TIME_LIMIT_REACHED,,2,95,RAILROADS,4,TRUE,TRUE,FALSE,FALSE,FALSE,,3.3,3.2
GM-00986,2025-04-20,FAMILY_WITH_KIDS,IN_PERSON,5,FALSE,94,COMPLETED,1,4,54,YELLOW,2,TRUE,TRUE,FALSE,FALSE,FALSE,3.5,3.9,3.5
GM-00277,2025-04-21,ADULTS_ONLY,IN_PERSON,4,FALSE,300,COMPLETED,1,3,223,YELLOW,4,TRUE,FALSE,TRUE,FALSE,FALSE,,2.7,2.6
GM-00404,2025-04-21,ADULTS_ONLY,IN_PERSON,4,FALSE,125,COMPLETED,1,3,69,RAILROADS,2,FALSE,TRUE,FALSE,FALSE,TRUE,,3.9,3.5
GM-00725,2025-04-21,FRIENDS_GROUP,IN_PERSON,4,FALSE,162,COMPLETED,2,3,121,BROWN,0,TRUE,FALSE,FALSE,FALSE,FALSE,,2.9,2.6
GM-00825,2025-04-21,FRIENDS_GROUP,IN_PERSON,5,FALSE,117,ABANDONED,,2,58,YELLOW,0,FALSE,TRUE,FALSE,FALSE,FALSE,,2.9,2.3
GM-00847,2025-04-21,ADULTS_ONLY,VIDEO_CALL,2,FALSE,34,COMPLETED,1,1,25,MAGENTA,3,TRUE,FALSE,FALSE,FALSE,FALSE,,3.6,3.5
GM-00906,2025-04-21,FRIENDS_GROUP,IN_PERSON,2,FALSE,55,COMPLETED,1,1,27,DARK_BLUE,1,TRUE,FALSE,FALSE,FALSE,FALSE,,4.0,4.1
GM-00108,2025-04-22,FAMILY_WITH_KIDS,IN_PERSON,4,TRUE,220,ABANDONED,,0,,RAILROADS,4,TRUE,FALSE,FALSE,FALSE,FALSE,2.0,1.8,1.1
GM-00371,2025-04-22,FAMILY_WITH_KIDS,IN_PERSON,5,TRUE,317,COMPLETED,1,4,160,GREEN,6,TRUE,TRUE,FALSE,FALSE,FALSE,2.0,2.7,2.6
GM-00638,2025-04-22,FRIENDS_GROUP,IN_PERSON,6,FALSE,284,TIME_LIMIT_REACHED,,2,162,LIGHT_BLUE,2,FALSE,TRUE,TRUE,FALSE,FALSE,,3.2,2.9
GM-00049,2025-04-23,FRIENDS_GROUP,IN_PERSON,3,FALSE,79,COMPLETED,3,2,47,UTILITIES,1,TRUE,FALSE,FALSE,FALSE,FALSE,,3.9,3.7
GM-00110,2025-04-23,FAMILY_WITH_KIDS,IN_PERSON,6,TRUE,230,COMPLETED,4,5,158,YELLOW,4,TRUE,FALSE,FALSE,FALSE,FALSE,2.8,2.8,2.9
GM-00177,2025-04-23,FAMILY_WITH_KIDS,DIGITAL_APP,4,TRUE,92,TIME_LIMIT_REACHED,,2,60,RED,1,FALSE,TRUE,FALSE,FALSE,FALSE,3.7,3.4,3.7
GM-00418,2025-04-23,GAME_GROUP_ENTHUSIAST,IN_PERSON,4,FALSE,66,COMPLETED,1,3,47,YELLOW,2,FALSE,FALSE,FALSE,FALSE,FALSE,,3.4,3.7
GM-00648,2025-04-23,FAMILY_WITH_KIDS,DIGITAL_APP,4,TRUE,158,ABANDONED,,1,96,LIGHT_BLUE,2,TRUE,FALSE,FALSE,FALSE,FALSE,2.9,3.3,2.5
GM-00650,2025-04-23,FAMILY_WITH_KIDS,IN_PERSON,2,TRUE,44,ABANDONED,,0,,RED,1,FALSE,TRUE,FALSE,FALSE,FALSE,3.3,3.0,2.4
GM-00888,2025-04-23,ADULTS_ONLY,IN_PERSON,3,FALSE,90,ABANDONED,,2,63,RED,0,FALSE,TRUE,TRUE,FALSE,FALSE,,3.1,2.8
GM-00170,2025-04-25,FRIENDS_GROUP,IN_PERSON,4,FALSE,116,COMPLETED,1,3,78,RAILROADS,2,TRUE,TRUE,TRUE,FALSE,FALSE,,4.2,4.5
